model: 1719922985, 1719923002.583, 0.62, 0.2446, 0.6, 0.24319596588611603
model: 1719922985, 1719923002.681, 0.54, 0.2487, 0.66, 0.237681046128273
model: 1719922985, 1719923002.781, 0.44, 0.2549, 0.54, 0.24772804975509644
model: 1719922985, 1719923002.9, 0.34, 0.2601, 0.56, 0.2458234429359436
model: 1719922985, 1719923002.998, 0.54, 0.2485, 0.5, 0.24923063814640045
model: 1719922985, 1719923003.098, 0.58, 0.245, 0.54, 0.24963727593421936
model: 1719922985, 1719923003.212, 0.58, 0.2462, 0.54, 0.24743980169296265
model: 1719922985, 1719923003.314, 0.44, 0.2516, 0.48, 0.25235965847969055
model: 1719922985, 1719923003.416, 0.5, 0.2481, 0.58, 0.24718211591243744
model: 1719922985, 1719923003.514, 0.4, 0.2533, 0.46, 0.24984464049339294
model: 1719922985, 1719923003.629, 0.48, 0.2509, 0.64, 0.2484520673751831
model: 1719922985, 1719923003.733, 0.56, 0.2477, 0.64, 0.24762213230133057
model: 1719922985, 1719923003.847, 0.54, 0.2499, 0.44, 0.25059089064598083
model: 1719922985, 1719923003.947, 0.68, 0.2493, 0.64, 0.24912212789058685
model: 1719922985, 1719923004.047, 0.64, 0.2484, 0.58, 0.2483910769224167
model: 1719922985, 1719923004.147, 0.6, 0.2485, 0.52, 0.25011295080184937
model: 1719922985, 1719923004.248, 0.58, 0.2465, 0.6, 0.24605190753936768
model: 1719922985, 1719923004.363, 0.5, 0.2483, 0.58, 0.24654912948608398
model: 1719922985, 1719923004.463, 0.56, 0.2462, 0.5, 0.25064316391944885
model: 1719922985, 1719923004.565, 0.48, 0.2505, 0.5, 0.25152891874313354
model: 1719922985, 1719923004.701, 0.5, 0.2458, 0.58, 0.23711176216602325
model: 1719922985, 1719923004.796, 0.48, 0.2498, 0.52, 0.24946144223213196
model: 1719922985, 1719923004.898, 0.5, 0.2466, 0.56, 0.2444714605808258
model: 1719922985, 1719923005.013, 0.42, 0.2616, 0.46, 0.2516498863697052
model: 1719922985, 1719923005.113, 0.48, 0.2491, 0.62, 0.24673324823379517
model: 1719922985, 1719923005.212, 0.54, 0.2505, 0.56, 0.2446317821741104
model: 1719922985, 1719923005.312, 0.62, 0.2472, 0.58, 0.24926507472991943
model: 1719922985, 1719923005.412, 0.46, 0.2481, 0.56, 0.249008908867836
model: 1719922985, 1719923005.529, 0.5, 0.2499, 0.48, 0.24840424954891205
model: 1719922985, 1719923005.629, 0.64, 0.2476, 0.56, 0.24808606505393982
model: 1719922985, 1719923005.729, 0.48, 0.252, 0.6, 0.24563026428222656
model: 1719922985, 1719923005.845, 0.5, 0.2499, 0.68, 0.24787867069244385
model: 1719922985, 1719923005.945, 0.46, 0.2482, 0.66, 0.2471769005060196
model: 1719922985, 1719923006.062, 0.54, 0.2472, 0.64, 0.2444486767053604
model: 1719922985, 1719923006.161, 0.58, 0.2474, 0.46, 0.2504824995994568
model: 1719922985, 1719923006.278, 0.5, 0.251, 0.56, 0.24536870419979095
model: 1719922985, 1719923006.378, 0.58, 0.2492, 0.5, 0.24897801876068115
model: 1719922985, 1719923006.478, 0.46, 0.2502, 0.62, 0.24521532654762268
model: 1719922985, 1719923006.595, 0.58, 0.2453, 0.58, 0.24777400493621826
model: 1719922985, 1719923006.694, 0.64, 0.2482, 0.54, 0.24380695819854736
model: 1719922985, 1719923006.811, 0.62, 0.2491, 0.54, 0.2506553530693054
model: 1719922985, 1719923006.912, 0.72, 0.2462, 0.68, 0.24373352527618408
model: 1719922985, 1719923007.028, 0.66, 0.2463, 0.5, 0.2466324418783188
model: 1719922985, 1719923007.128, 0.54, 0.2509, 0.54, 0.24564021825790405
model: 1719922985, 1719923007.229, 0.66, 0.2376, 0.58, 0.23508910834789276
model: 1719922985, 1719923007.344, 0.54, 0.2437, 0.48, 0.2506297528743744
model: 1719922985, 1719923007.445, 0.48, 0.2487, 0.5, 0.2470223754644394
model: 1719922985, 1719923007.593, 0.52, 0.2422, 0.48, 0.2476331740617752
model: 1719922985, 1719923007.677, 0.42, 0.2537, 0.56, 0.24611438810825348
model: 1719922985, 1719923007.793, 0.58, 0.2431, 0.56, 0.24395063519477844
model: 1719922985, 1719923007.895, 0.6, 0.2468, 0.6, 0.2328234612941742
model: 1719922985, 1719923008.01, 0.7, 0.2434, 0.56, 0.2360975593328476
model: 1719922985, 1719923008.193, 0.42, 0.2579, 0.68, 0.24567674100399017
model: 1719922985, 1719923008.31, 0.54, 0.2512, 0.54, 0.24189002811908722
model: 1719922985, 1719923008.41, 0.44, 0.2617, 0.64, 0.2356782853603363
model: 1719922985, 1719923008.51, 0.6, 0.2526, 0.5, 0.24655500054359436
model: 1719922985, 1719923008.626, 0.52, 0.2483, 0.72, 0.22543911635875702
model: 1719922985, 1719923008.727, 0.62, 0.239, 0.48, 0.24434272944927216
model: 1719922985, 1719923008.843, 0.56, 0.2382, 0.6, 0.2442398965358734
model: 1719922985, 1719923008.942, 0.5, 0.2491, 0.52, 0.2678033709526062
model: 1719922985, 1719923009.047, 0.56, 0.2388, 0.48, 0.2517866790294647
model: 1719922985, 1719923009.159, 0.56, 0.2394, 0.46, 0.2644692063331604
model: 1719922985, 1719923009.259, 0.62, 0.2319, 0.48, 0.25960037112236023
model: 1719922985, 1719923009.376, 0.48, 0.2551, 0.46, 0.24601903557777405
model: 1719922985, 1719923009.475, 0.6, 0.23, 0.6, 0.236694797873497
model: 1719922985, 1719923009.592, 0.44, 0.2486, 0.6, 0.24589060246944427
model: 1719922985, 1719923009.692, 0.38, 0.2596, 0.66, 0.24250918626785278
model: 1719922985, 1719923009.808, 0.68, 0.2347, 0.56, 0.23980093002319336
model: 1719922985, 1719923009.908, 0.74, 0.2417, 0.54, 0.2488206923007965
model: 1719922985, 1719923010.008, 0.62, 0.2388, 0.66, 0.23926790058612823
model: 1719922985, 1719923010.126, 0.58, 0.2469, 0.6, 0.2411472648382187
model: 1719922985, 1719923010.226, 0.52, 0.244, 0.48, 0.2470727562904358
model: 1719922985, 1719923010.325, 0.48, 0.2472, 0.58, 0.24473892152309418
model: 1719922985, 1719923010.441, 0.64, 0.2408, 0.52, 0.24614065885543823
model: 1719922985, 1719923010.542, 0.6, 0.2461, 0.6, 0.23534169793128967
model: 1719922985, 1719923010.641, 0.58, 0.2463, 0.52, 0.2401110976934433
model: 1719922985, 1719923010.758, 0.68, 0.2339, 0.66, 0.23666846752166748
model: 1719922985, 1719923010.857, 0.62, 0.2453, 0.68, 0.23821935057640076
model: 1719922985, 1719923010.974, 0.54, 0.2366, 0.68, 0.2226972132921219
model: 1719922985, 1719923011.074, 0.58, 0.2471, 0.46, 0.2582705020904541
model: 1719922985, 1719923011.191, 0.56, 0.2475, 0.56, 0.24582858383655548
model: 1719922985, 1719923011.29, 0.72, 0.2232, 0.66, 0.2357383370399475
model: 1719922985, 1719923011.39, 0.64, 0.2325, 0.56, 0.24967743456363678
model: 1719922985, 1719923011.492, 0.64, 0.2225, 0.44, 0.2898467481136322
model: 1719922985, 1719923011.607, 0.44, 0.2712, 0.54, 0.262653648853302
model: 1719922985, 1719923011.707, 0.56, 0.2427, 0.5, 0.29212650656700134
model: 1719922985, 1719923011.807, 0.44, 0.299, 0.48, 0.2837895154953003
model: 1719922985, 1719923011.907, 0.44, 0.2803, 0.54, 0.2511836588382721
model: 1719922985, 1719923012.023, 0.54, 0.2435, 0.48, 0.2631078362464905
model: 1719922985, 1719923012.138, 0.52, 0.243, 0.56, 0.24193334579467773
model: 1719922985, 1719923012.24, 0.48, 0.248, 0.46, 0.25414928793907166
model: 1719922985, 1719923012.354, 0.48, 0.2542, 0.58, 0.2365017533302307
model: 1719922985, 1719923012.456, 0.62, 0.2397, 0.48, 0.2522505521774292
model: 1719922985, 1719923012.556, 0.36, 0.2585, 0.44, 0.24965395033359528
model: 1719922985, 1719923012.673, 0.5, 0.252, 0.42, 0.24832692742347717
model: 1719922985, 1719923012.772, 0.62, 0.2385, 0.52, 0.24683330953121185
model: 1719922985, 1719923012.889, 0.54, 0.2413, 0.5, 0.2516920268535614
model: 1719922985, 1719923013.008, 0.48, 0.2447, 0.44, 0.2500588595867157
model: 1719922985, 1719923013.138, 0.5, 0.2482, 0.52, 0.23983314633369446
model: 1719922985, 1719923013.256, 0.6, 0.2491, 0.62, 0.23742294311523438
model: 1719922985, 1719923013.389, 0.64, 0.2373, 0.56, 0.2456091344356537
model: 1719922985, 1719923013.522, 0.64, 0.2405, 0.7, 0.24092550575733185
model: 1719922985, 1719923013.657, 0.7, 0.2338, 0.58, 0.24327483773231506
model: 1719922985, 1719923013.806, 0.64, 0.2424, 0.5, 0.25438395142555237
model: 1719922985, 1719923013.938, 0.62, 0.2287, 0.56, 0.24526090919971466
model: 1719922985, 1719923014.072, 0.72, 0.2155, 0.54, 0.252041757106781
model: 1719922985, 1719923014.205, 0.66, 0.225, 0.54, 0.2494264543056488
model: 1719922985, 1719923014.338, 0.64, 0.2269, 0.62, 0.23570369184017181
model: 1719922985, 1719923014.474, 0.54, 0.2371, 0.64, 0.2428978532552719
model: 1719922985, 1719923014.627, 0.58, 0.2513, 0.64, 0.22015532851219177
model: 1719922985, 1719923014.771, 0.52, 0.2347, 0.54, 0.2501024901866913
model: 1719922985, 1719923014.904, 0.52, 0.2487, 0.5, 0.24191653728485107
model: 1719922985, 1719923015.043, 0.74, 0.2139, 0.64, 0.23213385045528412
model: 1719922985, 1719923015.171, 0.56, 0.2256, 0.56, 0.25225260853767395
model: 1719922985, 1719923015.326, 0.5, 0.2471, 0.52, 0.25958508253097534
model: 1719922985, 1719923015.454, 0.62, 0.2412, 0.54, 0.24042873084545135
model: 1719922985, 1719923015.59, 0.5, 0.2613, 0.66, 0.2469722032546997
model: 1719922985, 1719923015.731, 0.56, 0.254, 0.64, 0.23670051991939545
model: 1719922985, 1719923015.854, 0.68, 0.214, 0.66, 0.22205841541290283
model: 1719922985, 1719923015.986, 0.58, 0.2239, 0.66, 0.22857654094696045
model: 1719922985, 1719923016.134, 0.58, 0.209, 0.48, 0.30024272203445435
model: 1719922985, 1719923016.27, 0.48, 0.2968, 0.56, 0.2675749361515045
model: 1719922985, 1719923016.407, 0.54, 0.2674, 0.52, 0.2482713758945465
model: 1719922985, 1719923016.536, 0.48, 0.269, 0.7, 0.21206170320510864
model: 1719922985, 1719923016.669, 0.56, 0.2394, 0.64, 0.2376851886510849
model: 1719922985, 1719923016.804, 0.6, 0.237, 0.62, 0.24032779037952423
model: 1719922985, 1719923016.944, 0.58, 0.2468, 0.62, 0.23600046336650848
model: 1719922985, 1719923017.2, 0.64, 0.2452, 0.58, 0.2470417022705078
model: 1719922985, 1719923017.335, 0.52, 0.2436, 0.72, 0.22941350936889648
model: 1719922985, 1719923017.472, 0.6, 0.2395, 0.58, 0.2446197271347046
model: 1719922985, 1719923017.602, 0.52, 0.251, 0.56, 0.2496122419834137
model: 1719922985, 1719923017.735, 0.56, 0.2484, 0.54, 0.2421656847000122
model: 1719922985, 1719923017.868, 0.42, 0.2506, 0.74, 0.23400457203388214
model: 1719922985, 1719923018.001, 0.54, 0.2498, 0.5, 0.24454925954341888
model: 1719922985, 1719923018.137, 0.58, 0.2466, 0.68, 0.24124908447265625
model: 1719922985, 1719923018.268, 0.6, 0.2446, 0.48, 0.24113227427005768
model: 1719922985, 1719923018.401, 0.6, 0.2427, 0.58, 0.24200867116451263
model: 1719922985, 1719923018.536, 0.64, 0.237, 0.7, 0.2398080676794052
model: 1719922985, 1719923018.668, 0.54, 0.2528, 0.5, 0.24496716260910034
model: 1719922985, 1719923018.803, 0.62, 0.24, 0.5, 0.240618497133255
model: 1719922985, 1719923018.934, 0.62, 0.2431, 0.7, 0.23932217061519623
model: 1719922985, 1719923019.084, 0.6, 0.2428, 0.64, 0.24037590622901917
model: 1719922985, 1719923019.217, 0.62, 0.2355, 0.5, 0.24679216742515564
model: 1719922985, 1719923019.352, 0.74, 0.2297, 0.56, 0.24690145254135132
model: 1719922985, 1719923019.488, 0.62, 0.2353, 0.58, 0.23714923858642578
model: 1719922985, 1719923019.616, 0.6, 0.2324, 0.58, 0.23683206737041473
model: 1719922985, 1719923019.733, 0.6, 0.248, 0.58, 0.23461130261421204
model: 1719922985, 1719923019.867, 0.5, 0.2379, 0.6, 0.2295992076396942
model: 1719922985, 1719923020.0, 0.64, 0.2077, 0.54, 0.23336178064346313
model: 1719922985, 1719923020.132, 0.68, 0.2055, 0.62, 0.21371221542358398
model: 1719922985, 1719923020.267, 0.54, 0.2522, 0.56, 0.24124744534492493
model: 1719922985, 1719923020.399, 0.52, 0.2645, 0.68, 0.2241477072238922
model: 1719922985, 1719923020.532, 0.62, 0.2262, 0.6, 0.24770620465278625
model: 1719922985, 1719923020.671, 0.62, 0.2297, 0.46, 0.25980308651924133
model: 1719922985, 1719923020.768, 0.52, 0.2452, 1.0, 0.15455976128578186
model: 1719922985, 1719923020.899, 0.54, 0.2384, 0.6, 0.2309754192829132
model: 1719922985, 1719923021.032, 0.56, 0.2358, 0.52, 0.2425256371498108
model: 1719922985, 1719923021.166, 0.54, 0.2418, 0.5, 0.24665559828281403
model: 1719922985, 1719923021.3, 0.6, 0.2353, 0.62, 0.2389257848262787
model: 1719922985, 1719923021.432, 0.62, 0.2347, 0.6, 0.23184223473072052
model: 1719922985, 1719923021.565, 0.62, 0.2358, 0.6, 0.22387760877609253
model: 1719922985, 1719923021.701, 0.46, 0.2742, 0.58, 0.23469257354736328
model: 1719922985, 1719923021.831, 0.5, 0.2434, 0.52, 0.24759964644908905
model: 1719922985, 1719923021.966, 0.6, 0.2324, 0.7, 0.22017118334770203
model: 1719922985, 1719923022.096, 0.66, 0.2123, 0.72, 0.2156716138124466
model: 1719922985, 1719923022.214, 0.62, 0.2358, 0.7, 0.22546222805976868
model: 1719922985, 1719923022.364, 0.58, 0.2428, 0.72, 0.21955940127372742
model: 1719922985, 1719923022.499, 0.64, 0.2283, 0.72, 0.2208409160375595
model: 1719922985, 1719923022.616, 0.68, 0.2189, 0.62, 0.22526313364505768
model: 1719922985, 1719923022.762, 0.68, 0.2264, 0.54, 0.23075759410858154
model: 1719922985, 1719923022.897, 0.5, 0.2522, 0.56, 0.24782699346542358
model: 1719922985, 1719923023.03, 0.62, 0.2261, 0.68, 0.22354118525981903
model: 1719922985, 1719923023.164, 0.44, 0.2864, 0.78, 0.18368299305438995
model: 1719922985, 1719923023.297, 0.68, 0.1895, 0.5, 0.2819597125053406
model: 1719922985, 1719923023.43, 0.52, 0.2574, 0.66, 0.23498235642910004
model: 1719922985, 1719923023.563, 0.58, 0.245, 0.6, 0.22216124832630157
model: 1719922985, 1719923023.696, 0.56, 0.2427, 0.54, 0.23215949535369873
model: 1719922985, 1719923023.813, 0.56, 0.2497, 0.66, 0.22446087002754211
model: 1719922985, 1719923023.948, 0.66, 0.2377, 0.58, 0.22361603379249573
model: 1719922985, 1719923024.086, 0.54, 0.2518, 0.66, 0.22047150135040283
model: 1719922985, 1719923024.213, 0.64, 0.2207, 0.6, 0.23657043278217316
model: 1719922985, 1719923024.346, 0.68, 0.2281, 0.54, 0.24959106743335724
model: 1719922985, 1719923024.485, 0.7, 0.2328, 0.62, 0.2229936569929123
model: 1719922985, 1719923024.612, 0.62, 0.2359, 0.54, 0.25060465931892395
model: 1719922985, 1719923024.745, 0.62, 0.2502, 0.7, 0.22912105917930603
model: 1719922985, 1719923024.862, 0.68, 0.2235, 0.58, 0.23260198533535004
model: 1719922985, 1719923024.997, 0.66, 0.2205, 0.64, 0.23733676970005035
model: 1719922985, 1719923025.129, 0.66, 0.2333, 0.62, 0.23387745022773743
model: 1719922985, 1719923025.281, 0.58, 0.2429, 0.72, 0.22614896297454834
model: 1719922985, 1719923025.462, 0.66, 0.2325, 0.56, 0.25272828340530396
model: 1719922985, 1719923025.595, 0.66, 0.2275, 0.68, 0.22626905143260956
model: 1719922985, 1719923025.731, 0.38, 0.2729, 0.6, 0.23862379789352417
model: 1719922985, 1719923025.978, 0.72, 0.2102, 0.58, 0.2175574153661728
model: 1719922985, 1719923026.114, 0.6, 0.2447, 0.66, 0.21929985284805298
model: 1719922985, 1719923026.244, 0.76, 0.2011, 0.56, 0.2530212700366974
model: 1719922985, 1719923026.385, 0.62, 0.2393, 0.62, 0.2132064700126648
model: 1719922985, 1719923026.527, 0.76, 0.1992, 0.56, 0.2308068424463272
model: 1719922985, 1719923026.661, 0.7, 0.2325, 0.54, 0.2476564347743988
model: 1719922985, 1719923026.794, 0.64, 0.2361, 0.64, 0.23729833960533142
model: 1719922985, 1719923026.929, 0.66, 0.2279, 0.54, 0.2418605387210846
model: 1719922985, 1719923027.079, 0.66, 0.2137, 0.58, 0.27322062849998474
model: 1719922985, 1719923027.21, 0.62, 0.2243, 0.58, 0.23434311151504517
model: 1719922985, 1719923027.35, 0.68, 0.2226, 0.7, 0.21857252717018127
model: 1719922985, 1719923027.477, 0.66, 0.2056, 0.72, 0.21642446517944336
model: 1719922985, 1719923027.61, 0.58, 0.2391, 0.68, 0.22890454530715942
model: 1719922985, 1719923027.729, 0.54, 0.2485, 0.58, 0.22759269177913666
model: 1719922985, 1719923027.86, 0.6, 0.2205, 0.64, 0.2251373678445816
model: 1719922985, 1719923027.994, 0.72, 0.2071, 0.58, 0.22078345715999603
model: 1719922985, 1719923028.126, 0.66, 0.2082, 0.7, 0.22724762558937073
model: 1719922985, 1719923028.259, 0.7, 0.1945, 0.64, 0.22214479744434357
model: 1719922985, 1719923028.396, 0.52, 0.2457, 0.58, 0.24650463461875916
model: 1719922985, 1719923028.526, 0.6, 0.2463, 0.64, 0.2210826426744461
model: 1719922985, 1719923028.659, 0.58, 0.2402, 0.64, 0.20331956446170807
model: 1719922985, 1719923028.792, 0.62, 0.2289, 0.64, 0.23878222703933716
model: 1719922985, 1719923028.909, 0.54, 0.2466, 0.72, 0.213022843003273
model: 1719922985, 1719923029.061, 0.6, 0.2351, 0.58, 0.234142005443573
model: 1719922985, 1719923029.192, 0.64, 0.2295, 0.6, 0.22431997954845428
model: 1719922985, 1719923029.325, 0.68, 0.2162, 0.6, 0.24715223908424377
model: 1719922985, 1719923029.461, 0.58, 0.2241, 0.66, 0.2403351217508316
model: 1719922985, 1719923029.592, 0.6, 0.2336, 0.64, 0.22112329304218292
model: 1719922985, 1719923029.728, 0.64, 0.2419, 0.58, 0.23123107850551605
model: 1719922985, 1719923029.858, 0.6, 0.2393, 0.64, 0.22171632945537567
model: 1719922985, 1719923030.008, 0.64, 0.2275, 0.6, 0.23240245878696442
model: 1719922985, 1719923030.139, 0.58, 0.2315, 0.54, 0.255257785320282
model: 1719922985, 1719923030.257, 0.7, 0.22, 0.68, 0.2187034636735916
model: 1719922985, 1719923030.392, 0.62, 0.2239, 0.48, 0.2718946635723114
model: 1719922985, 1719923030.533, 0.54, 0.2523, 0.58, 0.24998977780342102
model: 1719922985, 1719923030.657, 0.52, 0.2707, 0.56, 0.22812984883785248
model: 1719922985, 1719923030.79, 0.6, 0.227, 0.52, 0.2508055865764618
model: 1719922985, 1719923030.924, 0.5, 0.2462, 0.46, 0.2600820064544678
model: 1719922985, 1719923031.062, 0.66, 0.2141, 0.5, 0.24088023602962494
model: 1719922985, 1719923031.19, 0.58, 0.2399, 0.68, 0.21831975877285004
model: 1719922985, 1719923031.327, 0.64, 0.2397, 0.68, 0.2189396470785141
model: 1719922985, 1719923031.463, 0.62, 0.2264, 0.6, 0.23212389647960663
model: 1719922985, 1719923031.608, 0.68, 0.2151, 0.72, 0.20858436822891235
model: 1719922985, 1719923031.74, 0.52, 0.2633, 0.6, 0.27283522486686707
model: 1719922985, 1719923031.872, 0.62, 0.2288, 0.68, 0.19962497055530548
model: 1719922985, 1719923031.995, 0.58, 0.2457, 0.6, 0.23732835054397583
model: 1719922985, 1719923032.123, 0.78, 0.1754, 0.54, 0.23531025648117065
model: 1719922985, 1719923032.256, 0.7, 0.2222, 0.58, 0.23199604451656342
model: 1719922985, 1719923032.391, 0.6, 0.2489, 0.62, 0.23637458682060242
model: 1719922985, 1719923032.525, 0.56, 0.269, 0.74, 0.20143729448318481
model: 1719922985, 1719923032.655, 0.52, 0.2655, 0.52, 0.23936127126216888
model: 1719922985, 1719923032.789, 0.64, 0.2279, 0.5, 0.24285975098609924
model: 1719922985, 1719923032.922, 0.56, 0.2528, 0.68, 0.22493846714496613
model: 1719922985, 1719923033.061, 0.68, 0.2224, 0.64, 0.2337227612733841
model: 1719922985, 1719923033.19, 0.68, 0.2131, 0.58, 0.22888733446598053
model: 1719922985, 1719923033.327, 0.58, 0.2469, 0.66, 0.22720055282115936
model: 1719922985, 1719923033.474, 0.58, 0.2425, 0.68, 0.23750121891498566
model: 1719922985, 1719923033.605, 0.6, 0.248, 0.66, 0.2361910492181778
model: 1719922985, 1719923033.738, 0.54, 0.2405, 0.7, 0.21999216079711914
model: 1719922985, 1719923033.871, 0.66, 0.2245, 0.64, 0.21425075829029083
model: 1719922985, 1719923034.006, 0.58, 0.2296, 0.6, 0.22512798011302948
model: 1719922985, 1719923034.137, 0.82, 0.2097, 0.64, 0.24320177733898163
model: 1719922985, 1719923034.271, 0.5, 0.2437, 0.56, 0.22510337829589844
model: 1719922985, 1719923034.403, 0.48, 0.2455, 0.64, 0.24243465065956116
model: 1719922985, 1719923034.654, 0.56, 0.2449, 0.58, 0.2335626184940338
model: 1719922985, 1719923034.787, 0.66, 0.2243, 0.56, 0.23897913098335266
model: 1719922985, 1719923034.926, 0.62, 0.2223, 0.58, 0.23022250831127167
model: 1719922985, 1719923035.07, 0.6, 0.2502, 0.58, 0.23780405521392822
model: 1719922985, 1719923035.203, 0.56, 0.2276, 0.62, 0.2189374715089798
model: 1719922985, 1719923035.338, 0.58, 0.2426, 0.56, 0.23838229477405548
model: 1719922985, 1719923035.47, 0.6, 0.2384, 0.7, 0.2128382921218872
model: 1719922985, 1719923035.622, 0.72, 0.2028, 0.64, 0.21727484464645386
model: 1719922985, 1719923035.758, 0.48, 0.24, 0.64, 0.23208630084991455
model: 1719922985, 1719923035.886, 0.64, 0.2232, 0.62, 0.22342628240585327
model: 1719922985, 1719923036.026, 0.68, 0.2197, 0.68, 0.205896258354187
model: 1719922985, 1719923036.154, 0.68, 0.2242, 0.64, 0.23800607025623322
model: 1719922985, 1719923036.286, 0.52, 0.259, 0.6, 0.2161925882101059
model: 1719922985, 1719923036.424, 0.66, 0.2231, 0.64, 0.21436114609241486
model: 1719922985, 1719923036.552, 0.6, 0.2282, 0.6, 0.23028972744941711
model: 1719922985, 1719923036.685, 0.58, 0.2468, 0.64, 0.22848598659038544
model: 1719922985, 1719923036.828, 0.58, 0.2301, 0.56, 0.23873716592788696
model: 1719922985, 1719923036.954, 0.62, 0.2126, 0.74, 0.19578275084495544
model: 1719922985, 1719923037.086, 0.6, 0.2268, 0.72, 0.2154708057641983
model: 1719922985, 1719923037.218, 0.6, 0.2229, 0.7, 0.21334506571292877
model: 1719922985, 1719923037.351, 0.66, 0.2257, 0.7, 0.21466688811779022
model: 1719922985, 1719923037.489, 0.58, 0.2467, 0.58, 0.2231503129005432
model: 1719922985, 1719923037.618, 0.64, 0.2006, 0.56, 0.24089443683624268
model: 1719922985, 1719923037.754, 0.8, 0.1937, 0.62, 0.23159141838550568
model: 1719922985, 1719923037.884, 0.52, 0.2539, 0.64, 0.2320881336927414
model: 1719922985, 1719923038.017, 0.52, 0.2586, 0.66, 0.21772216260433197
model: 1719922985, 1719923038.15, 0.56, 0.2407, 0.72, 0.22091132402420044
model: 1719922985, 1719923038.284, 0.78, 0.1957, 0.66, 0.2165776491165161
model: 1719922985, 1719923038.424, 0.64, 0.231, 0.62, 0.21352533996105194
model: 1719922985, 1719923038.55, 0.76, 0.1957, 0.7, 0.2049412876367569
model: 1719922985, 1719923038.691, 0.64, 0.2242, 0.6041666666666666, 0.23291824758052826
model: 1719922985, 1719923038.833, 0.68, 0.2132, 0.7, 0.2101047933101654
model: 1719922985, 1719923038.968, 0.72, 0.1893, 0.72, 0.19994591176509857
model: 1719922985, 1719923039.101, 0.58, 0.2503, 0.7, 0.21029548346996307
model: 1719922985, 1719923039.216, 0.74, 0.1938, 0.625, 0.22666895389556885
model: 1719922985, 1719923039.333, 0.6, 0.2209, 0.66, 0.2014322280883789
model: 1719922985, 1719923039.481, 0.64, 0.2237, 0.58, 0.22195497155189514
model: 1719922985, 1719923039.616, 0.54, 0.2596, 0.76, 0.2017350047826767
model: 1719922985, 1719923039.766, 0.52, 0.2557, 0.62, 0.22954702377319336
model: 1719922985, 1719923039.902, 0.54, 0.2445, 0.66, 0.2220219075679779
model: 1719922985, 1719923040.049, 0.66, 0.197, 0.64, 0.22188787162303925
